ID,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
1193,39.7,38.9,3.6,12.1,0.0,2171-07-19,2,0.34,188.27,317.27,2
1194,39.7,38.9,3.6,12.1,0.0,2171-07-19,5,0.47,148.42,117.84,2
1195,37.7,37.5,6.0,12.9,0.0,2171-08-19,1,0.63,166.79,758.66,0
1196,37.7,37.5,6.0,12.9,0.0,2171-08-19,3,0.64,265.18,40.47,3
1197,37.7,37.5,6.0,12.9,0.0,2171-08-19,4,0.98,256.78,260.58,1
1198,37.7,37.5,6.0,12.9,0.0,2171-08-19,2,0.65,162.8,636.38,2
1199,37.7,37.5,6.0,12.9,0.0,2171-08-19,5,0.33,104.76,83.94,2
1200,31.2,61.7,10.6,17.8,0.0,2170-09-19,1,0.89,216.33,302.66,1
1201,31.2,61.7,10.6,17.8,0.0,2170-09-19,3,0.86,218.91,924.0,1
1202,31.2,61.7,10.6,17.8,0.0,2170-09-19,4,0.5,211.9,377.55,0
1203,31.2,61.7,10.6,17.8,0.0,2170-09-19,2,0.57,140.21,492.25,2
1204,31.2,61.7,10.6,17.8,0.0,2170-09-19,5,0.49,175.09,558.09,2
1205,34.8,26.6,2.9,6.9,0.0,2171-09-19,1,0.88,239.25,531.86,1
1206,34.8,26.6,2.9,6.9,0.0,2171-09-19,3,0.62,273.93,735.68,3
1207,34.8,26.6,2.9,6.9,0.0,2171-09-19,4,0.84,241.64,509.42,1
1208,34.8,26.6,2.9,6.9,0.0,2171-09-19,2,0.66,136.83,105.71,2
1209,34.8,26.6,2.9,6.9,0.0,2171-09-19,5,0.32,145.53,88.56,2
1210,8.3,62.4,9.3,16.1,0.0,2170-01-02,1,0.97,243.21,51.05,1
1211,8.3,62.4,9.3,16.1,0.0,2170-01-02,3,0.93,296.94,450.04,0
1212,8.3,62.4,9.3,16.1,0.0,2170-01-02,4,0.65,212.5,204.88,1
1213,8.3,62.4,9.3,16.1,0.0,2170-01-02,2,0.36,102.09,231.28,0
1214,8.3,62.4,9.3,16.1,0.0,2170-01-02,5,0.58,102.71,117.68,2
1215,16.3,68.4,3.1,3.6,0.0,2171-01-02,1,0.78,288.66,645.39,0
1216,16.3,68.4,3.1,3.6,0.0,2171-01-02,3,0.8,186.67,651.81,2
1217,16.3,68.4,3.1,3.6,0.0,2171-01-02,4,0.53,230.76,602.37,0
1218,16.3,68.4,3.1,3.6,0.0,2171-01-02,2,0.38,146.24,757.75,0
1219,16.3,68.4,3.1,3.6,0.0,2171-01-02,5,0.55,148.83,275.52,0
1220,26.6,60.3,4.5,15.0,0.0,2170-10-02,1,0.66,231.74,48.75,0
1221,26.6,60.3,4.5,15.0,0.0,2170-10-02,3,0.81,287.96,145.65,3
1222,26.6,60.3,4.5,15.0,0.0,2170-10-02,4,0.86,160.2,509.21,0
1223,26.6,60.3,4.5,15.0,0.0,2170-10-02,2,0.44,174.83,461.15,2
1224,26.6,60.3,4.5,15.0,0.0,2170-10-02,5,0.32,192.29,883.81,2
1225,25.1,56.9,3.8,5.3,0.0,2171-10-02,1,0.98,161.78,148.2,0
1226,25.1,56.9,3.8,5.3,0.0,2171-10-02,3,0.9,155.87,287.63,2
1227,25.1,56.9,3.8,5.3,0.0,2171-10-02,4,0.87,189.53,24.25,0
1228,25.1,56.9,3.8,5.3,0.0,2171-10-02,2,0.53,135.81,100.39,2
1229,25.1,56.9,3.8,5.3,0.0,2171-10-02,5,0.31,106.53,25.95,2
1230,20.8,59.4,7.6,13.5,0.0,2170-11-02,1,0.61,232.74,634.61,1
1231,20.8,59.4,7.6,13.5,0.0,2170-11-02,3,0.92,297.38,118.97,3
1232,20.8,59.4,7.6,13.5,0.0,2170-11-02,4,0.79,205.78,637.88,1
1233,20.8,59.4,7.6,13.5,0.0,2170-11-02,2,0.65,124.7,417.38,2
1234,20.8,59.4,7.6,13.5,0.0,2170-11-02,5,0.41,108.81,618.18,2
1235,13.3,66.4,10.7,17.9,0.0,2170-12-02,1,0.77,269.62,711.62,0
1236,13.3,66.4,10.7,17.9,0.0,2170-12-02,3,0.65,219.16,3.09,1
1237,13.3,66.4,10.7,17.9,0.0,2170-12-02,4,0.52,220.03,296.5,0
1238,13.3,66.4,10.7,17.9,0.0,2170-12-02,2,0.56,129.97,656.38,0
1239,13.3,66.4,10.7,17.9,0.0,2170-12-02,5,0.42,130.25,569.82,2
1240,13.7,64.6,3.2,4.1,0.0,2171-12-02,1,0.71,216.03,628.34,1
1241,13.7,64.6,3.2,4.1,0.0,2171-12-02,3,0.87,284.08,405.77,0
1242,13.7,64.6,3.2,4.1,0.0,2171-12-02,4,0.98,269.74,121.37,0
1243,13.7,64.6,3.2,4.1,0.0,2171-12-02,2,0.42,109.42,782.64,0
1244,13.7,64.6,3.2,4.1,0.0,2171-12-02,5,0.57,114.55,682.76,0
1245,12.0,66.6,7.1,11.7,0.0,2171-02-02,1,0.6,238.9,34.26,0
1246,12.0,66.6,7.1,11.7,0.0,2171-02-02,3,0.8,287.68,740.28,3
1247,12.0,66.6,7.1,11.7,0.0,2171-02-02,4,0.74,258.58,615.73,1
1248,12.0,66.6,7.1,11.7,0.0,2171-02-02,2,0.61,181.97,566.01,2
1249,12.0,66.6,7.1,11.7,0.0,2171-02-02,5,0.56,174.69,303.7,0
1250,20.3,59.8,10.3,25.9,0.0,2170-03-02,1,0.84,175.89,285.86,0
1251,20.3,59.8,10.3,25.9,0.0,2170-03-02,3,0.84,151.22,262.09,2
1252,20.3,59.8,10.3,25.9,0.0,2170-03-02,4,0.55,196.74,586.54,0
1253,20.3,59.8,10.3,25.9,0.0,2170-03-02,2,0.54,169.71,644.47,2
1254,20.3,59.8,10.3,25.9,0.0,2170-03-02,5,0.58,160.01,979.29,2
1255,14.3,67.9,5.6,12.5,0.1,2171-03-02,1,0.75,194.32,615.14,0
1256,14.3,67.9,5.6,12.5,0.1,2171-03-02,3,0.78,247.83,140.6,2
1257,14.3,67.9,5.6,12.5,0.1,2171-03-02,4,0.69,184.26,730.82,0
1258,14.3,67.9,5.6,12.5,0.1,2171-03-02,2,0.7,119.4,635.06,2
1259,14.3,67.9,5.6,12.5,0.1,2171-03-02,5,0.49,108.49,293.2,2
1260,20.9,45.8,6.0,11.0,0.0,2170-04-02,1,0.96,244.47,509.3,0
1261,20.9,45.8,6.0,11.0,0.0,2170-04-02,3,0.67,228.32,127.71,3
1262,20.9,45.8,6.0,11.0,0.0,2170-04-02,4,0.52,254.38,190.23,0
1263,20.9,45.8,6.0,11.0,0.0,2170-04-02,2,0.43,151.81,799.77,2
1264,20.9,45.8,6.0,11.0,0.0,2170-04-02,5,0.47,123.91,686.01,2
1265,13.2,52.9,9.3,20.9,0.0,2171-04-02,1,0.88,150.45,76.33,0
1266,13.2,52.9,9.3,20.9,0.0,2171-04-02,3,0.57,299.9,746.58,2
1267,13.2,52.9,9.3,20.9,0.0,2171-04-02,4,0.86,157.61,551.39,0
1268,13.2,52.9,9.3,20.9,0.0,2171-04-02,2,0.53,187.53,841.21,0
1269,13.2,52.9,9.3,20.9,0.0,2171-04-02,5,0.39,139.46,393.18,2
1270,18.6,47.0,5.4,9.4,0.0,2170-05-02,1,0.99,280.14,398.18,1
1271,18.6,47.0,5.4,9.4,0.0,2170-05-02,3,0.58,296.19,318.99,2
1272,18.6,47.0,5.4,9.4,0.0,2170-05-02,4,0.78,245.91,565.13,1
1273,18.6,47.0,5.4,9.4,0.0,2170-05-02,2,0.58,152.75,455.22,2
1274,18.6,47.0,5.4,9.4,0.0,2170-05-02,5,0.52,146.26,489.1,0
1275,18.5,67.6,5.6,10.9,0.0,2171-05-02,1,0.59,205.94,693.94,0
1276,18.5,67.6,5.6,10.9,0.0,2171-05-02,3,0.71,220.91,986.63,2
1277,18.5,67.6,5.6,10.9,0.0,2171-05-02,4,0.71,175.87,72.56,0
1278,18.5,67.6,5.6,10.9,0.0,2171-05-02,2,0.35,147.07,31.74,2
1279,18.5,67.6,5.6,10.9,0.0,2171-05-02,5,0.53,124.91,535.8,2
1280,30.0,48.4,3.6,14.5,0.0,2170-06-02,1,0.66,294.46,207.36,1
1281,30.0,48.4,3.6,14.5,0.0,2170-06-02,3,0.91,226.68,77.27,1
1282,30.0,48.4,3.6,14.5,0.0,2170-06-02,4,0.97,214.35,263.93,1
1283,30.0,48.4,3.6,14.5,0.0,2170-06-02,2,0.39,165.67,823.26,2
1284,30.0,48.4,3.6,14.5,0.0,2170-06-02,5,0.61,181.56,551.84,0
1285,36.7,44.3,3.0,12.0,0.0,2171-06-02,1,0.62,280.2,591.42,1
1286,36.7,44.3,3.0,12.0,0.0,2171-06-02,3,0.75,189.44,765.52,2
1287,36.7,44.3,3.0,12.0,0.0,2171-06-02,4,0.5,197.19,670.49,0
1288,36.7,44.3,3.0,12.0,0.0,2171-06-02,2,0.35,134.96,265.84,0
1289,36.7,44.3,3.0,12.0,0.0,2171-06-02,5,0.61,199.46,586.17,0
1290,41.3,39.3,3.2,8.4,0.0,2170-07-02,1,0.6,275.14,243.74,0
1291,41.3,39.3,3.2,8.4,0.0,2170-07-02,3,0.92,293.03,559.51,3
1292,41.3,39.3,3.2,8.4,0.0,2170-07-02,4,0.8,253.52,343.64,1
1293,41.3,39.3,3.2,8.4,0.0,2170-07-02,2,0.42,195.18,464.99,2
1294,41.3,39.3,3.2,8.4,0.0,2170-07-02,5,0.41,149.43,212.19,2
1295,34.8,42.8,2.3,6.2,0.0,2171-07-02,1,0.5,168.61,408.15,0
1296,34.8,42.8,2.3,6.2,0.0,2171-07-02,3,0.9,276.65,297.05,3
1297,34.8,42.8,2.3,6.2,0.0,2171-07-02,4,0.89,259.98,28.25,0
1298,34.8,42.8,2.3,6.2,0.0,2171-07-02,2,0.56,179.46,705.74,2
1299,34.8,42.8,2.3,6.2,0.0,2171-07-02,5,0.46,173.44,88.46,2
1300,31.1,54.7,2.6,6.0,0.0,2170-08-02,1,0.74,210.87,747.4,1
1301,31.1,54.7,2.6,6.0,0.0,2170-08-02,3,0.59,267.04,451.96,0
1302,31.1,54.7,2.6,6.0,0.0,2170-08-02,4,0.52,296.22,104.2,0
1303,31.1,54.7,2.6,6.0,0.0,2170-08-02,2,0.68,125.6,68.45,0
1304,31.1,54.7,2.6,6.0,0.0,2170-08-02,5,0.37,174.8,281.45,2
1305,43.1,27.9,3.0,7.2,0.0,2171-08-02,1,0.6,213.8,208.16,0
1306,43.1,27.9,3.0,7.2,0.0,2171-08-02,3,0.69,279.19,533.9,3
1307,43.1,27.9,3.0,7.2,0.0,2171-08-02,4,0.87,264.79,404.55,1
1308,43.1,27.9,3.0,7.2,0.0,2171-08-02,2,0.45,161.19,682.42,0
1309,43.1,27.9,3.0,7.2,0.0,2171-08-02,5,0.49,164.83,466.35,2
1310,36.7,39.6,4.4,11.1,0.0,2171-09-02,1,0.63,257.8,569.25,1
1311,36.7,39.6,4.4,11.1,0.0,2171-09-02,3,0.99,178.7,378.16,0
1312,36.7,39.6,4.4,11.1,0.0,2171-09-02,4,0.79,244.82,443.38,1
1313,36.7,39.6,4.4,11.1,0.0,2171-09-02,2,0.34,152.33,824.53,0
1314,36.7,39.6,4.4,11.1,0.0,2171-09-02,5,0.32,189.13,380.66,0
1315,16.8,66.5,5.4,11.9,0.0,2170-01-20,1,0.8,221.82,738.81,0
1316,16.8,66.5,5.4,11.9,0.0,2170-01-20,3,0.69,237.71,998.4,0
1317,16.8,66.5,5.4,11.9,0.0,2170-01-20,4,0.88,253.75,362.97,1
1318,16.8,66.5,5.4,11.9,0.0,2170-01-20,2,0.59,112.24,349.29,0
1319,16.8,66.5,5.4,11.9,0.0,2170-01-20,5,0.38,153.93,193.86,0
1320,12.7,64.9,4.2,7.1,0.0,2171-01-20,1,0.51,163.16,102.66,0
1321,12.7,64.9,4.2,7.1,0.0,2171-01-20,3,0.72,261.39,446.53,3
1322,12.7,64.9,4.2,7.1,0.0,2171-01-20,4,0.63,243.8,544.98,1
1323,12.7,64.9,4.2,7.1,0.0,2171-01-20,2,0.63,147.86,960.82,2
1324,12.7,64.9,4.2,7.1,0.0,2171-01-20,5,0.5,115.91,300.86,2
1325,21.8,76.6,5.4,9.3,0.0,2170-10-20,1,0.55,241.42,681.78,0
1326,21.8,76.6,5.4,9.3,0.0,2170-10-20,3,0.75,193.28,293.38,0
1327,21.8,76.6,5.4,9.3,0.0,2170-10-20,4,0.99,277.55,169.12,1
1328,21.8,76.6,5.4,9.3,0.0,2170-10-20,2,0.62,149.58,285.13,2
1329,21.8,76.6,5.4,9.3,0.0,2170-10-20,5,0.67,118.06,549.77,0
1330,26.6,57.8,3.9,14.0,0.0,2171-10-20,1,0.74,285.43,292.65,1
1331,26.6,57.8,3.9,14.0,0.0,2171-10-20,3,0.78,238.66,94.75,0
1332,26.6,57.8,3.9,14.0,0.0,2171-10-20,4,0.97,299.04,629.21,0
1333,26.6,57.8,3.9,14.0,0.0,2171-10-20,2,0.57,117.02,2.26,2
1334,26.6,57.8,3.9,14.0,0.0,2171-10-20,5,0.43,129.6,278.29,2
1335,11.4,71.4,5.6,8.7,0.0,2171-11-20,1,0.71,190.79,638.83,0
1336,11.4,71.4,5.6,8.7,0.0,2171-11-20,3,0.89,165.09,10.97,0
1337,11.4,71.4,5.6,8.7,0.0,2171-11-20,4,0.5,243.06,62.04,0
1338,11.4,71.4,5.6,8.7,0.0,2171-11-20,2,0.5,150.57,794.18,2
1339,11.4,71.4,5.6,8.7,0.0,2171-11-20,5,0.46,120.68,951.08,0
1340,9.1,69.4,2.8,1.9,0.0,2170-12-20,1,0.6,221.26,361.05,0
1341,9.1,69.4,2.8,1.9,0.0,2170-12-20,3,0.71,166.62,917.04,2
1342,9.1,69.4,2.8,1.9,0.0,2170-12-20,4,0.94,286.62,599.09,0
1343,9.1,69.4,2.8,1.9,0.0,2170-12-20,2,0.56,198.81,980.06,2
1344,9.1,69.4,2.8,1.9,0.0,2170-12-20,5,0.55,138.51,27.5,2
1345,17.5,70.9,5.2,15.6,0.0,2171-12-20,1,0.98,207.92,502.52,1
1346,17.5,70.9,5.2,15.6,0.0,2171-12-20,3,0.94,190.93,611.87,2
1347,17.5,70.9,5.2,15.6,0.0,2171-12-20,4,0.73,207.08,613.21,0
1348,17.5,70.9,5.2,15.6,0.0,2171-12-20,2,0.36,184.75,167.25,2
1349,17.5,70.9,5.2,15.6,0.0,2171-12-20,5,0.64,105.87,499.13,2
1350,22.3,63.2,12.8,34.2,0.0,2170-02-20,1,0.89,255.75,704.95,0
1351,22.3,63.2,12.8,34.2,0.0,2170-02-20,3,0.93,199.6,865.58,2
1352,22.3,63.2,12.8,34.2,0.0,2170-02-20,4,0.81,164.13,477.79,0
1353,22.3,63.2,12.8,34.2,0.0,2170-02-20,2,0.51,194.96,802.39,2
1354,22.3,63.2,12.8,34.2,0.0,2170-02-20,5,0.43,111.49,694.86,0
1355,12.4,58.4,8.6,14.1,0.0,2171-02-20,1,0.91,243.94,632.78,1
1356,12.4,58.4,8.6,14.1,0.0,2171-02-20,3,0.6,275.11,663.39,0
1357,12.4,58.4,8.6,14.1,0.0,2171-02-20,4,0.84,172.71,295.08,0
1358,12.4,58.4,8.6,14.1,0.0,2171-02-20,2,0.62,152.57,256.12,2
1359,12.4,58.4,8.6,14.1,0.0,2171-02-20,5,0.6,187.45,69.81,0
1360,11.8,47.3,7.6,17.5,0.0,2170-03-20,1,0.53,248.24,240.12,0
1361,11.8,47.3,7.6,17.5,0.0,2170-03-20,3,0.55,242.74,824.87,2
1362,11.8,47.3,7.6,17.5,0.0,2170-03-20,4,0.81,291.96,712.34,1
1363,11.8,47.3,7.6,17.5,0.0,2170-03-20,2,0.64,104.49,328.88,2
1364,11.8,47.3,7.6,17.5,0.0,2170-03-20,5,0.45,120.77,863.88,2
1365,17.5,68.2,13.4,31.7,0.0,2171-03-20,1,0.95,271.52,681.86,1
1366,17.5,68.2,13.4,31.7,0.0,2171-03-20,3,0.91,176.25,471.75,0
1367,17.5,68.2,13.4,31.7,0.0,2171-03-20,4,0.74,207.17,786.28,1
1368,17.5,68.2,13.4,31.7,0.0,2171-03-20,2,0.64,127.27,812.24,2
1369,17.5,68.2,13.4,31.7,0.0,2171-03-20,5,0.67,153.11,927.85,0
1370,23.3,42.4,4.2,7.1,0.0,2170-04-20,1,0.65,155.32,707.67,0
1371,23.3,42.4,4.2,7.1,0.0,2170-04-20,3,0.64,232.69,626.09,3
1372,23.3,42.4,4.2,7.1,0.0,2170-04-20,4,0.7,260.79,173.68,1
1373,23.3,42.4,4.2,7.1,0.0,2170-04-20,2,0.36,138.44,978.03,2
1374,23.3,42.4,4.2,7.1,0.0,2170-04-20,5,0.62,154.96,833.13,2
1375,19.0,76.2,5.1,7.3,0.1,2171-04-20,1,0.68,220.22,21.38,1
1376,19.0,76.2,5.1,7.3,0.1,2171-04-20,3,0.83,280.62,481.52,0
1377,19.0,76.2,5.1,7.3,0.1,2171-04-20,4,0.68,217.25,710.13,1
1378,19.0,76.2,5.1,7.3,0.1,2171-04-20,2,0.34,188.86,328.65,0
1379,19.0,76.2,5.1,7.3,0.1,2171-04-20,5,0.34,119.18,742.78,2
1380,28.7,35.1,3.8,8.1,0.0,2170-05-20,1,0.96,245.61,757.41,1
1381,28.7,35.1,3.8,8.1,0.0,2170-05-20,3,0.63,189.07,740.15,2
1382,28.7,35.1,3.8,8.1,0.0,2170-05-20,4,0.55,226.72,612.95,0
1383,28.7,35.1,3.8,8.1,0.0,2170-05-20,2,0.59,156.3,564.86,0
1384,28.7,35.1,3.8,8.1,0.0,2170-05-20,5,0.35,184.07,633.56,2
1385,31.2,55.2,4.5,13.3,0.0,2171-05-20,1,0.65,264.83,780.37,1
1386,31.2,55.2,4.5,13.3,0.0,2171-05-20,3,0.55,221.84,639.89,0
1387,31.2,55.2,4.5,13.3,0.0,2171-05-20,4,0.66,212.7,738.8,1
1388,31.2,55.2,4.5,13.3,0.0,2171-05-20,2,0.42,196.6,669.71,0
1389,31.2,55.2,4.5,13.3,0.0,2171-05-20,5,0.55,166.11,548.24,0
1390,37.6,53.4,2.3,7.1,0.0,2170-06-20,1,0.99,247.59,43.88,0
1391,37.6,53.4,2.3,7.1,0.0,2170-06-20,3,0.7,203.89,209.96,3
1392,37.6,53.4,2.3,7.1,0.0,2170-06-20,4,0.7,235.05,25.47,1
1393,37.6,53.4,2.3,7.1,0.0,2170-06-20,2,0.56,166.24,331.99,2
1394,37.6,53.4,2.3,7.1,0.0,2170-06-20,5,0.63,139.41,548.3,2
1395,37.0,40.8,4.2,13.3,0.0,2171-06-20,1,0.71,245.17,642.24,1
1396,37.0,40.8,4.2,13.3,0.0,2171-06-20,3,0.71,262.13,614.7,3
1397,37.0,40.8,4.2,13.3,0.0,2171-06-20,4,0.63,257.21,569.63,1
1398,37.0,40.8,4.2,13.3,0.0,2171-06-20,2,0.68,120.99,324.91,0
1399,37.0,40.8,4.2,13.3,0.0,2171-06-20,5,0.56,153.86,85.2,2
1400,44.2,36.8,3.9,10.6,0.0,2170-07-20,1,0.72,194.92,775.84,0
1401,44.2,36.8,3.9,10.6,0.0,2170-07-20,3,0.98,250.9,666.94,3
1402,44.2,36.8,3.9,10.6,0.0,2170-07-20,4,0.94,230.43,480.23,1
1403,44.2,36.8,3.9,10.6,0.0,2170-07-20,2,0.54,140.73,740.49,2
1404,44.2,36.8,3.9,10.6,0.0,2170-07-20,5,0.46,185.89,417.42,2
1405,36.1,45.3,5.4,13.6,0.0,2171-07-20,1,0.55,233.33,34.85,0
1406,36.1,45.3,5.4,13.6,0.0,2171-07-20,3,0.69,286.09,445.83,2
1407,36.1,45.3,5.4,13.6,0.0,2171-07-20,4,0.97,221.03,560.04,1
1408,36.1,45.3,5.4,13.6,0.0,2171-07-20,2,0.44,167.89,71.08,2
1409,36.1,45.3,5.4,13.6,0.0,2171-07-20,5,0.48,131.53,272.86,2
1410,40.1,31.4,3.1,9.9,0.0,2171-08-20,1,0.99,152.75,296.92,0
1411,40.1,31.4,3.1,9.9,0.0,2171-08-20,3,0.51,183.31,155.27,2
1412,40.1,31.4,3.1,9.9,0.0,2171-08-20,4,0.61,284.54,472.3,0
1413,40.1,31.4,3.1,9.9,0.0,2171-08-20,2,0.33,121.41,957.89,2
1414,40.1,31.4,3.1,9.9,0.0,2171-08-20,5,0.41,104.83,405.79,2
1415,29.9,55.2,6.1,12.9,0.1,2170-09-20,1,0.59,286.47,271.05,0
1416,29.9,55.2,6.1,12.9,0.1,2170-09-20,3,0.94,275.3,910.74,3
1417,29.9,55.2,6.1,12.9,0.1,2170-09-20,4,0.78,165.53,251.81,0
1418,29.9,55.2,6.1,12.9,0.1,2170-09-20,2,0.33,146.53,592.26,2
1419,29.9,55.2,6.1,12.9,0.1,2170-09-20,5,0.69,183.11,646.75,2
1420,29.8,30.5,3.5,8.0,0.0,2171-09-20,1,0.83,179.95,462.08,0
1421,29.8,30.5,3.5,8.0,0.0,2171-09-20,3,0.75,250.76,265.63,3
1422,29.8,30.5,3.5,8.0,0.0,2171-09-20,4,0.73,208.71,363.56,1
1423,29.8,30.5,3.5,8.0,0.0,2171-09-20,2,0.59,142.48,477.65,2
1424,29.8,30.5,3.5,8.0,0.0,2171-09-20,5,0.67,194.01,992.26,0
1425,20.4,73.1,3.9,9.7,0.0,2170-01-21,1,0.79,244.92,288.74,1
1426,20.4,73.1,3.9,9.7,0.0,2170-01-21,3,0.53,282.51,690.48,2
1427,20.4,73.1,3.9,9.7,0.0,2170-01-21,4,0.88,174.83,780.3,0
1428,20.4,73.1,3.9,9.7,0.0,2170-01-21,2,0.56,183.16,87.36,2
1429,20.4,73.1,3.9,9.7,0.0,2170-01-21,5,0.47,109.03,8.05,2
1430,12.1,65.7,6.9,10.0,0.0,2171-01-21,1,0.69,193.73,783.93,0
1431,12.1,65.7,6.9,10.0,0.0,2171-01-21,3,0.78,286.74,163.26,3
1432,12.1,65.7,6.9,10.0,0.0,2171-01-21,4,0.97,286.82,52.55,1
1433,12.1,65.7,6.9,10.0,0.0,2171-01-21,2,0.5,123.8,132.3,2
1434,12.1,65.7,6.9,10.0,0.0,2171-01-21,5,0.64,181.87,755.69,2
1435,22.9,68.6,7.2,11.6,0.0,2170-10-21,1,0.81,293.27,447.91,0
1436,22.9,68.6,7.2,11.6,0.0,2170-10-21,3,0.63,271.32,204.88,3
1437,22.9,68.6,7.2,11.6,0.0,2170-10-21,4,0.89,276.51,284.31,1
1438,22.9,68.6,7.2,11.6,0.0,2170-10-21,2,0.38,194.33,709.68,2
1439,22.9,68.6,7.2,11.6,0.0,2170-10-21,5,0.4,131.59,981.14,2
1440,-14.8,17.6,3.3,3.1,0.0,2171-10-21,1,0.69,241.03,16.02,1
1441,-14.8,17.6,3.3,3.1,0.0,2171-10-21,3,0.68,155.95,346.39,2
1442,-14.8,17.6,3.3,3.1,0.0,2171-10-21,4,0.99,168.55,80.74,0
1443,-14.8,17.6,3.3,3.1,0.0,2171-10-21,2,0.31,149.91,754.25,2
1444,-14.8,17.6,3.3,3.1,0.0,2171-10-21,5,0.39,182.24,776.49,2
1445,17.7,68.6,5.5,8.1,0.0,2170-11-21,1,0.73,272.86,42.18,1
1446,17.7,68.6,5.5,8.1,0.0,2170-11-21,3,0.96,226.11,227.74,3
1447,17.7,68.6,5.5,8.1,0.0,2170-11-21,4,0.72,276.74,312.87,0
1448,17.7,68.6,5.5,8.1,0.0,2170-11-21,2,0.34,133.91,290.83,2
1449,17.7,68.6,5.5,8.1,0.0,2170-11-21,5,0.5,114.42,218.19,2
1450,17.0,76.5,7.1,15.5,0.0,2171-11-21,1,0.61,161.3,297.37,0
1451,17.0,76.5,7.1,15.5,0.0,2171-11-21,3,0.72,199.42,580.47,2
1452,17.0,76.5,7.1,15.5,0.0,2171-11-21,4,0.85,278.35,671.38,1
1453,17.0,76.5,7.1,15.5,0.0,2171-11-21,2,0.32,192.44,532.6,0
1454,17.0,76.5,7.1,15.5,0.0,2171-11-21,5,0.54,185.5,998.05,2
1455,11.8,72.8,4.3,8.5,0.0,2170-12-21,1,0.61,292.3,143.68,1
1456,11.8,72.8,4.3,8.5,0.0,2170-12-21,3,0.64,234.76,974.29,3
1457,11.8,72.8,4.3,8.5,0.0,2170-12-21,4,0.76,252.37,163.52,1
1458,11.8,72.8,4.3,8.5,0.0,2170-12-21,2,0.7,168.13,453.2,2
1459,11.8,72.8,4.3,8.5,0.0,2170-12-21,5,0.37,192.84,481.66,2
1460,22.8,67.3,3.4,3.8,0.0,2171-12-21,1,0.78,262.35,628.47,1
1461,22.8,67.3,3.4,3.8,0.0,2171-12-21,3,0.55,236.17,945.44,2
1462,22.8,67.3,3.4,3.8,0.0,2171-12-21,4,0.82,206.38,595.05,1
1463,22.8,67.3,3.4,3.8,0.0,2171-12-21,2,0.36,178.99,824.19,0
1464,22.8,67.3,3.4,3.8,0.0,2171-12-21,5,0.67,183.89,335.02,0
1465,18.9,64.4,32.3,57.6,0.0,2170-02-21,1,0.65,268.38,66.21,1
1466,18.9,64.4,32.3,57.6,0.0,2170-02-21,3,0.65,171.22,896.77,2
1467,18.9,64.4,32.3,57.6,0.0,2170-02-21,4,0.56,183.83,502.92,0
1468,18.9,64.4,32.3,57.6,0.0,2170-02-21,2,0.3,131.98,357.31,2
1469,18.9,64.4,32.3,57.6,0.0,2170-02-21,5,0.46,181.73,455.83,0
1470,20.2,57.1,18.9,31.0,0.0,2171-02-21,1,0.57,173.28,580.66,0
1471,20.2,57.1,18.9,31.0,0.0,2171-02-21,3,0.55,270.79,661.69,0
1472,20.2,57.1,18.9,31.0,0.0,2171-02-21,4,0.78,209.75,260.61,0
1473,20.2,57.1,18.9,31.0,0.0,2171-02-21,2,0.45,131.14,616.79,2
1474,20.2,57.1,18.9,31.0,0.0,2171-02-21,5,0.5,162.67,806.39,2
1475,12.8,45.5,12.7,25.6,0.0,2170-03-21,1,0.53,178.55,619.63,0
1476,12.8,45.5,12.7,25.6,0.0,2170-03-21,3,0.59,205.68,906.75,2
1477,12.8,45.5,12.7,25.6,0.0,2170-03-21,4,0.75,247.58,526.17,0
1478,12.8,45.5,12.7,25.6,0.0,2170-03-21,2,0.36,165.68,162.57,2
1479,12.8,45.5,12.7,25.6,0.0,2170-03-21,5,0.69,133.5,248.27,2
1480,16.2,49.3,22.1,49.7,0.0,2171-03-21,1,0.9,277.38,175.4,0
1481,16.2,49.3,22.1,49.7,0.0,2171-03-21,3,0.53,222.5,225.84,0
1482,16.2,49.3,22.1,49.7,0.0,2171-03-21,4,0.72,289.68,378.06,1
1483,16.2,49.3,22.1,49.7,0.0,2171-03-21,2,0.62,198.95,8.42,2
1484,16.2,49.3,22.1,49.7,0.0,2171-03-21,5,0.35,136.93,122.16,0
1485,22.0,45.9,5.2,14.2,0.0,2170-04-21,1,0.67,171.71,426.87,0
1486,22.0,45.9,5.2,14.2,0.0,2170-04-21,3,0.67,167.02,826.5,0
1487,22.0,45.9,5.2,14.2,0.0,2170-04-21,4,0.71,159.34,11.54,0
1488,22.0,45.9,5.2,14.2,0.0,2170-04-21,2,0.57,179.33,126.68,2
1489,22.0,45.9,5.2,14.2,0.0,2170-04-21,5,0.4,143.31,863.44,2
1490,18.2,76.1,7.7,12.6,0.0,2171-04-21,1,0.91,286.15,716.35,1
1491,18.2,76.1,7.7,12.6,0.0,2171-04-21,3,0.77,165.99,155.21,2
1492,18.2,76.1,7.7,12.6,0.0,2171-04-21,4,0.72,150.51,41.31,0
1493,18.2,76.1,7.7,12.6,0.0,2171-04-21,2,0.42,197.03,141.53,2
1494,18.2,76.1,7.7,12.6,0.0,2171-04-21,5,0.55,130.23,946.96,2
